review_id,listing_id,number_of_reviews,review_scores_rating
73311,1075459309610074659,46,5.0
73312,1075468751025525262,8,5.0
73313,1072249380967486363,3,5.0
73314,1072274804274257935,4,5.0
73315,1072316558208098643,72,4.93
73316,1072337315703153776,0,
73317,1072345466087573873,18,4.33
73318,1080051340788452689,30,4.77
73319,1080129222601318523,4,5.0
73320,1080234505747734306,0,
73321,1080298166757953326,21,4.86
73322,1080339158647829994,12,4.25
73323,1080342008837996717,0,
73324,1075474411775499282,26,5.0
73325,1075484973895339274,4,5.0
73326,1075490544270020665,8,4.88
73327,1080359724993082479,7,4.86
73328,1080370122349766434,6,4.83
73329,1080380555822116697,2,5.0
73330,1080433002797530359,10,4.1
73331,1080434572308308049,0,
73332,1080443092749497955,0,
73333,1080459913427209572,10,4.9
73334,1075499491232273453,9,4.89
73335,1072400511624245233,3,5.0
73336,1072404883526736068,0,
73337,1072416451723397807,37,5.0
73338,1072437515499151252,24,4.29
73339,1072444274316050752,64,4.86
73340,1072471302824166692,3,5.0
73341,1072534738225882608,53,4.49
73342,1075551739133013030,106,4.76
73343,1075563327285820263,97,4.71
73344,1080528196048251939,0,
73345,1080529952578249895,5,5.0
73346,1080548239226187357,75,4.81
73347,1080614555181401550,20,4.95
73348,1080620741539756793,153,4.82
73349,1072573013561605486,0,
73350,1072731401234562263,3,5.0
73351,1072731406923200513,39,4.95
73352,1072896917738776952,0,
73353,1072922855610300296,8,4.88
73354,1072977779176198951,99,4.74
73355,1075620534965264778,44,4.55
73356,1075818443458045422,23,4.91
73357,1075831121564943341,6,4.5
73358,1080621242665915506,16,4.81
73359,1080627192178235449,4,2.75
73360,1080908796801705872,58,4.97
73361,1080933024825866276,0,
73362,1080977031792603752,0,
73363,1080977948461759553,12,4.67
73364,1075864564776426408,85,4.95
73365,1075872908830287596,66,4.79
73366,1075882395714307094,12,4.83
73367,1075887561864346426,0,
73368,1075966373887898432,67,4.9
73369,1076004677901642687,82,4.96
73370,1076021851926849321,22,4.95
73371,1073008177068119486,16,4.75
73372,1073012557719051878,40,4.95
73373,1073031132561619183,8,5.0
73374,1073048699363775809,42,4.57
73375,1073187881108425195,1,5.0
73376,1073247392840163950,0,
73377,1076045070209238815,0,
73378,1073264100264163965,7,4.71
73379,1073275986889946353,28,4.57
73380,1073284892991377751,2,5.0
73381,1073330172123151892,1,5.0
73382,1073520992865878119,6,4.67
73383,1073532003897509918,42,4.4
73384,1073534975857811911,10,4.6
73385,1073539126628943155,39,4.46
73386,1076060852762097228,0,
73387,1076085819740185240,30,4.57
73388,1073542903755267466,7,4.71
73389,1073546885328491644,9,4.56
73390,1073548359622923629,24,4.63
73391,1073623735036420009,40,4.58
73392,1073624192715336543,8,5.0
73393,1073688946530624877,62,4.71
73394,1073691629919059323,0,
73395,1073714921731947045,2,5.0
73396,1073777459668173106,0,
73397,1073794414323978513,7,4.57
73398,1073834917592530637,3,5.0
73399,1080983106160272379,49,4.98
73400,1080987850586375166,83,5.0
73401,1081014726052307077,84,4.94
73402,1081053006222775561,76,4.92
73403,1081085904215953728,23,4.96
73404,1076097875588403005,43,5.0
73405,1081143361861329596,32,4.78
73406,1081151447990362856,1,1.0
73407,1081157270445873470,64,4.63
73408,1081160340483860263,28,4.86
73409,1081178896335119524,4,5.0
73410,1081197607539571724,2,3.5
73411,1073860239944391893,22,4.91
73412,1073886156511170517,0,
73413,1073890813734533100,81,4.22
73414,1073907239969755655,32,3.94
73415,1073911139867856710,15,5.0
73416,1076116064798842787,19,4.26
73417,1076151269299252200,10,5.0
73418,1073944539475164095,34,5.0
73419,1073956512331526125,10,4.2
73420,1074000793406454367,0,
73421,1074005856762760461,50,4.82
73422,1074019966977511965,58,4.66
73423,1074020485390644233,2,5.0
73424,1081201200807203362,2,5.0
73425,1081203016555910852,9,4.22
73426,1081205800159809774,11,4.82
73427,1081263232031101297,2,5.0
73428,1081383178901276750,78,4.91
73429,1081405475850474707,0,
73430,1081410930365701765,12,4.83
73431,1076160840474918987,22,4.59
73432,1076167957064007375,16,4.81
73433,1081418992526692001,0,
73434,1081610610661524571,31,4.45
73435,1081624021763404339,0,
73436,1081652138938103770,1,2.0
73437,1081683723869367880,0,
73438,1081693607870842709,28,4.68
73439,1074037832166931981,2,4.5
73440,1074079217614703451,28,4.89
73441,1074341972177140673,2,4.0
73442,1074352305172927050,13,4.62
73443,1076188008364372427,8,5.0
73444,1074360027420661614,0,
73445,1074381528201497029,66,4.59
73446,1074386783602544549,26,4.54
73447,1074438838672413937,49,4.51
73448,1074439562463383192,0,
73449,1074454741154344394,1,5.0
73450,1081701012480896732,27,4.67
73451,1081702494431934601,20,4.45
73452,1081714920748689882,1,4.0
73453,1081738080945405215,25,4.56
73454,1081743271669257641,18,4.78
73455,1076314218580563594,25,4.68
73456,1081769172236876323,50,4.32
73457,1081788174850092451,5,4.8
73458,1081788464871825061,158,4.94
73459,1081808724197497490,26,4.92
73460,1081811308417566689,0,
73461,1081817407721520662,86,4.19
73462,1081820301182591535,3,5.0
73463,1074461540579701079,0,
73464,1084493169222505956,2,5.0
73465,1084494342068530314,8,4.75
73466,1084531135719070620,19,4.63
73467,1084553886938380423,18,4.89
73468,1084568814110280427,0,
73469,1076497622782755374,3,4.0
73470,1076519493046224742,3,4.0
73471,1076599172986993674,52,4.87
73472,1084571435746527976,2,5.0
73473,1084572753103748549,0,
73474,1084575954335949570,0,
73475,1084602219844499311,40,4.58
73476,1084626961758392666,36,4.86
73477,1084655712813805489,1,2.0
73478,1076602520460874011,25,4.92
73479,1076644225797947346,40,4.78
73480,1081835433258345009,2,4.5
73481,1081840152407295009,1,3.0
73482,1081850587310843757,2,5.0
73483,1081876645462540975,4,5.0
73484,1076656594916733436,107,5.0
73485,1084659682534863320,4,4.75
73486,1084662174206226355,44,4.8
73487,1084664601933916076,55,4.75
73488,1084701760457183834,0,
73489,1084734803399839012,19,4.63
73490,1084776647136591716,58,4.67
73491,1076667390635132090,7,4.86
73492,1076691846458471289,24,4.96
73493,1076704909125717504,0,
73494,1076712087739215332,0,
73495,1076727630246576852,4,3.5
73496,1084777977486102974,21,4.81
73497,1084800131010543251,37,4.62
73498,1084820023873366292,1,5.0
73499,1084831758698281276,0,
73500,1084854594278777906,26,4.81
73501,1076732221173477995,149,4.77
73502,1081962440770816658,11,4.91
73503,1081968354246665247,19,4.95
73504,1081999166592938980,7,3.43
73505,1082010191750122675,9,4.11
73506,1082046876280673062,0,
73507,1082214467730004539,21,5.0
73508,1082324018958359368,0,
73509,1076732985649820236,15,4.8
73510,1076761790198183215,13,5.0
73511,1082344409257582266,0,
73512,1082383018814045851,0,
73513,1082399772056605877,6,3.67
73514,1082438156011063478,33,4.61
73515,1082443675981350790,7,4.29
73516,1082458810237795275,144,4.67
73517,1084860589819849905,0,
73518,1084870219581561265,1,5.0
73519,1084900794922203934,46,4.89
73520,1084907450811910561,146,4.66
73521,1084940404725478411,15,4.93
73522,1084969920948583137,9,4.89
73523,1076769582282079739,0,
73524,1076781817594116937,44,4.89
73525,1084983636157678780,0,
73526,1085169267514399656,0,
73527,1085261915624869279,5,5.0
73528,1085270826828575269,17,5.0
73529,1085290843916560028,8,5.0
73530,1082468602434230167,3,4.33
73531,1082484524566993858,2,5.0
73532,1082496589668219535,4,4.75
73533,1082498401725306664,28,4.32
73534,1082501414587135778,3,3.33
73535,1082514995877624662,42,5.0
73536,1082530857399200971,62,4.97
73537,1076823684945836680,0,
73538,1076841063082378082,8,5.0
73539,1076866123072350179,57,4.82
73540,1076871100969932493,18,4.83
73541,1076959314779045979,11,4.91
73542,1076992599247925113,48,4.81
73543,1082557131085020451,7,4.71
73544,1082567385459500705,31,4.9
73545,1082586862709157418,1,5.0
73546,1082612365993258779,4,5.0
73547,1082620552989838116,40,4.83
73548,1082623607122232845,37,4.81
73549,1082683904928350964,6,4.83
73550,1085313061775359051,0,
73551,1085322155082501553,0,
73552,1085330396329229630,82,4.93
73553,1085335659870268904,3,5.0
73554,1085360230358778784,141,4.89
73555,1085378369326182604,0,
73556,1077186826009007691,7,4.86
73557,1077248663918882044,11,4.09
73558,1085420755691912990,38,4.71
73559,1085428790490811128,39,4.41
73560,1085453021404048446,1,5.0
73561,1085477133025814358,27,4.85
73562,1085485916824240850,7,5.0
73563,1082706520738368282,16,4.25
73564,1082748171665294865,2,4.5
73565,1083077063496617417,13,4.92
73566,1083108594034837004,24,4.92
73567,1083142848443291692,13,4.85
73568,1083154943649396494,1,5.0
73569,1077316687161760078,3,5.0
73570,1077324726669082542,18,4.72
73571,1083170061535390722,28,4.93
73572,1083179229673573759,26,4.88
73573,1083184860692475967,3,5.0
73574,1083195036632267280,9,4.22
73575,1083215548781929101,5,5.0
73576,1083225159785068933,21,4.95
73577,1085527674225544044,8,4.5
73578,1085534366957630577,5,4.4
73579,1085545146492796717,0,
73580,1085586932482078194,2,4.0
73581,1085600435946756433,89,4.39
73582,1077362272436176587,0,
73583,1077362679580304661,5,5.0
73584,1077363497194834681,13,4.69
73585,1083258767476456958,27,4.81
73586,1083287789971319075,1,5.0
73587,1083304900137933892,4,5.0
73588,1083318081468910652,11,5.0
73589,1083333241165910737,0,
73590,1083351530217296344,1,4.0
73591,1077389002150753800,0,
73592,1083356508250152621,43,4.93
73593,1083372012892971199,88,4.28
73594,1083429670497643674,1,5.0
73595,1083443041797867304,14,5.0
73596,1083457405673503239,2,4.0
73597,1083471379509890152,40,4.4
73598,1083474008045965537,1,3.0
73599,1085614432806372083,2,4.5
73600,1085638969825438850,0,
73601,1085689117818311081,13,4.69
73602,1085934895160337480,3,4.67
73603,1085989952039376099,0,
73604,1086029222034546503,4,4.25
73605,1077424266694145170,1,5.0
73606,1077425971655112713,28,4.64
73607,1077431780373331051,73,4.82
73608,1083481951056686539,0,
73609,1083531012564606489,97,4.7
73610,1083555428381483718,3,5.0
73611,1083560462515757625,21,4.76
73612,1083642381398954455,28,5.0
73613,1077476780651344567,20,3.85
73614,1083827719331709355,46,4.98
73615,1083833392064982466,1,4.0
73616,1083837692595641238,2,2.5
73617,1083840252727641886,3,4.0
73618,1083843066633633390,7,3.71
73619,1083860926623636436,1,5.0
73620,1083861923873940252,6,4.83
73621,1086039899638280162,38,4.47
73622,1086095886149557587,4,5.0
73623,1086105024592931053,5,4.6
73624,1086117895963001379,0,
73625,1086171662356776547,0,
73626,1086177334215788159,43,4.93
73627,1083908262164915338,17,4.94
73628,1083917559903591985,11,5.0
73629,1083936003491396261,35,4.94
73630,1083953461679472879,99,4.72
73631,1084015857111337593,0,
73632,1084020425486224852,1,4.0
73633,1077583134035992861,25,4.56
73634,1077658146801285122,29,4.45
73635,1086216567122046499,11,4.91
73636,1086263862009822952,27,4.81
73637,1086291668196425228,8,4.63
73638,1086293211056742871,27,4.89
73639,1086328938619441110,1,5.0
73640,1086348675819995035,8,4.75
73641,1086403304646780543,7,4.29
73642,1084042482951587739,0,
73643,1084075504414056377,19,4.58
73644,1084079885717609354,14,4.79
73645,1084089327285905147,24,4.96
73646,1084113879674241568,6,4.0
73647,1084150017182632301,16,4.88
73648,1084153938172059826,50,5.0
73649,1086422374824218868,15,4.4
73650,1086450113477841418,6,4.5
73651,1086467061681475624,23,4.52
73652,1086758355436251493,0,
73653,1086766231454168677,54,4.83
73654,1086773520099417776,163,4.85
73655,1077671034804965824,8,5.0
73656,1077715399267031499,8,4.13
73657,1086791773782354989,12,5.0
73658,1086800255470315245,7,4.57
73659,1086802084221820668,5,4.8
73660,1086834467392682423,37,4.08
73661,1086834968979286011,25,4.48
73662,1086835483038949059,24,4.25
73663,1084163157541584092,0,
73664,1084176283024734716,0,
73665,1084201563069661003,20,4.8
73666,1084246880261705246,0,
73667,1084263625214285332,35,4.6
73668,1084412012316465402,28,4.79
73669,1084489156416154837,0,
73670,1077724386805787458,8,3.63
73671,1086837207124781282,9,4.0
73672,1086837221344026350,2,5.0
73673,1086837491599638546,6,3.33
73674,1086838245110765923,2,4.0
73675,1086838501042833662,8,4.0
73676,1086839542645713901,4,5.0
73677,1086852444777061850,0,
73678,1077795761956147500,98,4.6
73679,1084490684649549533,16,4.69
73680,1084491917817307006,2,4.5
73681,1089007137847542050,43,4.91
73682,1089089003931360772,0,
73683,1089103956846747722,108,4.74
73684,1077991827433914647,37,4.95
73685,1086874235172488580,34,3.85
73686,1086905284028971921,0,
73687,1086909980164851340,0,
73688,1086913480808116059,7,5.0
73689,1086943021663870528,58,4.81
73690,1078030186264016363,0,
73691,1078033047361143364,18,4.94
73692,1078049971851440337,7,5.0
73693,1078051308858457008,3,4.67
73694,1078059319825360116,9,4.67
73695,1078072925175142266,22,4.59
73696,1089297954935898261,30,4.77
73697,1089344960599725525,123,4.71
73698,1089350960243892498,59,4.9
73699,1089498944315529305,8,4.13
73700,1078095026004707919,159,4.94
73701,1078110931249779978,27,4.78
73702,1078111193047636480,41,4.83
73703,1078130102353987080,13,4.85
73704,1089546413091049761,43,4.95
73705,1089614079353136134,44,4.77
73706,1089670038371031629,5,5.0
73707,1089699745054761816,2,5.0
73708,1089701931315067839,0,
73709,1089705582625578677,9,5.0
73710,1089728392321702514,6,4.33
73711,1089736412736721543,1,1.0
73712,1089743592328961308,0,
73713,1089745289400038622,1,5.0
73714,1089745713550062333,0,
73715,1086974867996609956,0,
73716,1087024172293904298,0,
73717,1087060805534707001,3,5.0
73718,1087113374615280030,1,4.0
73719,1087127708180839235,16,4.88
73720,1078136562714614164,90,4.29
73721,1089746148648067589,3,5.0
73722,1089747535957315563,4,4.25
73723,1089759182378662696,0,
73724,1089760521169143379,0,
73725,1089761725899686388,2,5.0
73726,1089783082396022977,1,5.0
73727,1078137975705092199,0,
73728,1078138694355425845,0,
73729,1078150949915674629,0,
73730,1089785522660371871,3,3.67
73731,1089787146749299462,3,4.67
73732,1089788054232258930,15,4.73
73733,1089800434944013018,2,5.0
73734,1089802603408024353,0,
73735,1089802846909140183,15,4.87
73736,1078155223720374875,5,5.0
73737,1078175182963566790,0,
73738,1087129880416090004,2,5.0
73739,1087151346160183494,37,4.76
73740,1087449221936269429,20,4.8
73741,1078224422528125376,9,4.67
73742,1089814735197008604,19,5.0
73743,1089818339739462728,1,3.0
73744,1089819973831770471,0,
73745,1089823290624932708,56,4.91
73746,1089830337559832338,4,4.25
73747,1089841073983113131,26,4.54
73748,1089852412464420872,0,
73749,1078225526029685128,0,
73750,1078239640827902480,41,4.71
73751,1078284957353326387,1,5.0
73752,1087564732829479904,25,4.88
73753,1087568924217862686,33,4.64
73754,1087595751621777831,20,4.95
73755,1087606650756915956,2,3.0
73756,1087629888198354779,37,4.81
73757,1087634791878083969,13,4.92
73758,1089879896644711248,18,4.83
73759,1089881019329048866,15,4.93
73760,1089897012970940620,0,
73761,1089920750123148617,20,4.5
73762,1089937683235156136,13,4.85
73763,1089961401488277091,6,5.0
73764,1089961748383827198,3,5.0
73765,1078309348814625855,3,4.67
73766,1078329283530816354,46,4.85
73767,1078356332097079759,0,
73768,1087635405760754079,25,4.8
73769,1087640782550552233,0,
73770,1087657066184155117,1,4.0
73771,1087657412623419212,0,
73772,1087657919401394078,0,
73773,1087658546321664583,0,
73774,1087658679201953005,0,
73775,1089967505668740520,11,5.0
73776,1089975675147444815,0,
73777,1090347859263533881,12,4.58
73778,1090399391392567203,21,4.48
73779,1078373105686463451,139,4.92
73780,1087659023419911545,2,3.0
73781,1087659446751756463,0,
73782,1087659680885668606,0,
73783,1087659911914014848,8,4.38
73784,1087660457860961433,3,4.0
73785,1087661465257200677,7,3.43
73786,1078386132923291435,9,4.78
73787,1090469022943434858,19,4.89
73788,1090488503302693729,68,4.65
73789,1090514170004962589,45,4.47
73790,1090516474173727233,1,5.0
73791,1090523070498657149,61,4.95
73792,1090528454481682946,75,4.73
73793,1078755318481360814,43,4.88
73794,1087675942950245600,10,4.9
73795,1087695644433249231,0,
73796,1087696144593595282,2,3.5
73797,1087696717796858290,0,
73798,1087697160800354606,1,4.0
73799,1087697657102344018,8,4.0
73800,1087698170767105722,2,4.5
73801,1078759100505506594,18,4.78
73802,1087698406015766792,3,4.67
73803,1087699772745944680,1,3.0
73804,1087700175588941470,2,1.0
73805,1087700671453992203,1,1.0
73806,1087701489959203994,1,4.0
73807,1087701688930620476,20,4.1
73808,1087707276656166465,1,5.0
73809,1078796739664734314,19,4.74
73810,1090530638027612921,0,
73811,1090565552249505798,8,4.38
73812,1090572955029820532,6,5.0
73813,1090573097558630014,79,4.46
73814,1090583969947974943,3,4.33
73815,1090603500547029109,4,3.75
73816,1090651992631080118,26,5.0
73817,1078814727521710504,3,5.0
73818,1078833631814885092,1,5.0
73819,1078898176705545012,1,5.0
73820,1078904372107777893,0,
73821,1090656141031754740,0,
73822,1090665855683123874,0,
73823,1090673922048014812,0,
73824,1090678125200024088,42,4.05
73825,1090682975256631551,0,
73826,1090729682152920112,30,5.0
73827,1090740689028108027,44,4.89
73828,1090746071082811883,0,
73829,1087799903753316239,24,4.83
73830,1087909482515161999,19,4.68
73831,1087915283547972496,16,4.75
73832,1088158886750276407,28,4.61
73833,1088222157795898103,6,4.83
73834,1088229250037451173,1,1.0
73835,1088271785336262728,17,5.0
73836,1078933457184889114,7,5.0
73837,1078937240376390056,75,4.49
73838,1078948218974720725,0,
73839,1078952862149019409,0,
73840,1090773107912987419,7,5.0
73841,1090791355376801095,182,4.89
73842,1090986812683344331,2,5.0
73843,1091018371180624844,21,4.86
73844,1091037123739508683,24,4.71
73845,1091056559559432440,66,4.74
73846,1091117870633987355,12,4.92
